org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,199,[FIX] Show error when coldwallet is not found (DC-185),2015-10-16T17:15:44Z,2015-10-16,https://github.com/ripple/ripple-client-desktop/pull/199
ripple,ripplecharts-frontend,shekenahglory,https://avatars.githubusercontent.com/u/4000880?v=4,119,Metrics Page,2015-10-16T17:06:02Z,2015-10-16,https://github.com/ripple/ripplecharts-frontend/pull/119
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,198,[FIX] Remove broken history links (DC-103),2015-10-16T16:50:47Z,2015-10-16,https://github.com/ripple/ripple-client-desktop/pull/198
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,28,[FEATURE] Build on push to master not develop,2015-10-15T23:23:06Z,2015-10-15,https://github.com/ripple/rippled-package-builder/pull/28
ripple,rippled-package-builder,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,27,[FEATURE] Deploy rpm to from s3 to staging yum repo,2015-10-15T22:00:38Z,2015-10-15,https://github.com/ripple/rippled-package-builder/pull/27
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,197,[FIX] Re-enable submit button when txns fail (DC-151),2015-10-15T19:40:36Z,2015-10-15,https://github.com/ripple/ripple-client-desktop/pull/197
ripple,validator-registry-api,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,82,[TASK] Update docker base image to node 4.2.x,2015-10-15T18:21:36Z,2015-10-15,https://github.com/ripple/validator-registry-api/pull/82
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,194,[FIX] Display all orders in orderbook (DC-159),2015-10-15T18:18:50Z,2015-10-15,https://github.com/ripple/ripple-client-desktop/pull/194
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,195,[FIX] Compute send max properly (DC-177),2015-10-15T18:16:32Z,2015-10-15,https://github.com/ripple/ripple-client-desktop/pull/195
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,196,[FIX] Close contact form after contact is added (DC-92),2015-10-15T18:16:03Z,2015-10-15,https://github.com/ripple/ripple-client-desktop/pull/196
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,25,Fix/typo,2015-10-15T00:39:25Z,2015-10-15,https://github.com/ripple/rippled-package-builder/pull/25
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,24,simple website,2015-10-15T00:18:40Z,2015-10-15,https://github.com/ripple/rippled-package-builder/pull/24
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,23,[TASK] Download jquery locally,2015-10-14T23:34:09Z,2015-10-14,https://github.com/ripple/rippled-package-builder/pull/23
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,21,[FEATURE] List RPM build files webpage,2015-10-14T21:16:11Z,2015-10-14,https://github.com/ripple/rippled-package-builder/pull/21
ripple,ripple-keypairs,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,17,Specify messages as hex and fix bug in ed25519 signing,2015-10-14T20:20:16Z,2015-10-14,https://github.com/ripple/ripple-keypairs/pull/17
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,22,staging -> master,2015-10-14T19:57:12Z,2015-10-14,https://github.com/ripple/rippled-package-builder/pull/22
ripple,ripple-client,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,2607,[FIX] Connecting bluzelle gateway (RT-3560),2015-10-14T07:14:56Z,2015-10-14,https://github.com/ripple/ripple-client/pull/2607
ripple,validator-registry-webapp,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,49,staging -> master,2015-10-14T00:14:29Z,2015-10-14,https://github.com/ripple/validator-registry-webapp/pull/49
ripple,ripple-binary-codec,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,3,"Remove ""type"" from PathSet JSON format",2015-10-13T23:06:46Z,2015-10-13,https://github.com/ripple/ripple-binary-codec/pull/3
ripple,ripple-binary-codec,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,2,Fix dependencies,2015-10-13T23:02:39Z,2015-10-13,https://github.com/ripple/ripple-binary-codec/pull/2
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,193,[FIX] Hover state should have space between it and dividing line (DC-165),2015-10-13T21:40:06Z,2015-10-13,https://github.com/ripple/ripple-client-desktop/pull/193
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,192,[FIX] Spacing between navigation and offline message (DC-167),2015-10-13T21:06:37Z,2015-10-13,https://github.com/ripple/ripple-client-desktop/pull/192
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,191,[TASK] Encrypt regular key with new password (DC-110),2015-10-13T17:55:10Z,2015-10-13,https://github.com/ripple/ripple-client-desktop/pull/191
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,190,[FIX] Cold wallet: trust line warnings (DC-137),2015-10-09T21:53:04Z,2015-10-09,https://github.com/ripple/ripple-client-desktop/pull/190
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,189,[TASK] Show regular key txn in offline mode (DC-109),2015-10-09T19:11:42Z,2015-10-09,https://github.com/ripple/ripple-client-desktop/pull/189
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,188,[FIX] Loading message when trade order placed (DC-170),2015-10-09T18:28:29Z,2015-10-09,https://github.com/ripple/ripple-client-desktop/pull/188
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,187,[FIX] Don't show XRP issuer (DC-175),2015-10-09T17:19:21Z,2015-10-09,https://github.com/ripple/ripple-client-desktop/pull/187
ripple,rippled-package-builder,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,15,[FEATURE] Sign rpm with Ripple Release Engineering key,2015-10-09T16:59:16Z,2015-10-09,https://github.com/ripple/rippled-package-builder/pull/15
ripple,rippled-package-builder,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,19,[FIX] Build rippled without patch to SConstruct,2015-10-09T16:59:14Z,2015-10-09,https://github.com/ripple/rippled-package-builder/pull/19
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,186,[FIX] Set issuer in txn amountSent,2015-10-08T23:57:48Z,2015-10-08,https://github.com/ripple/ripple-client-desktop/pull/186
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,185,[TASK] Add globals to eslint,2015-10-08T23:14:41Z,2015-10-08,https://github.com/ripple/ripple-client-desktop/pull/185
ripple,validator-registry-webapp,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,48,[TASK] Rename Ripple Labs to Ripple,2015-10-08T20:51:04Z,2015-10-08,https://github.com/ripple/validator-registry-webapp/pull/48
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,184,[FIX] Trade page with new ripple-lib (DC-171),2015-10-08T18:37:48Z,2015-10-08,https://github.com/ripple/ripple-client-desktop/pull/184
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,183,[TASK] Update ripple-lib version,2015-10-08T17:08:24Z,2015-10-08,https://github.com/ripple/ripple-client-desktop/pull/183
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,18,[FEATURE] Build docker container on circle ci,2015-10-07T19:05:36Z,2015-10-07,https://github.com/ripple/rippled-package-builder/pull/18
ripple,ripple-binary-codec,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,1,Merge coretypes repo,2015-10-07T18:58:34Z,2015-10-07,https://github.com/ripple/ripple-binary-codec/pull/1
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,17,[TASK] make push-to-docker executable,2015-10-07T18:53:46Z,2015-10-07,https://github.com/ripple/rippled-package-builder/pull/17
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,16,Task/circle ci,2015-10-07T18:50:37Z,2015-10-07,https://github.com/ripple/rippled-package-builder/pull/16
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,14,[FIX] circle.yml syntax error,2015-10-07T18:28:21Z,2015-10-07,https://github.com/ripple/rippled-package-builder/pull/14
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,13,[FEATURE] Stub Circle deployment to staging,2015-10-07T18:26:02Z,2015-10-07,https://github.com/ripple/rippled-package-builder/pull/13
ripple,ripple-blobvault,naoitoi,https://avatars.githubusercontent.com/u/11430873?v=4,114,Updated text in e-mail,2015-10-07T17:26:33Z,2015-10-07,https://github.com/ripple/ripple-blobvault/pull/114
ripple,ripple-keypairs,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,16,Improve explanation of key format in README,2015-10-07T10:25:18Z,2015-10-07,https://github.com/ripple/ripple-keypairs/pull/16
ripple,ripple-client,h0vhannes,https://avatars.githubusercontent.com/u/4338795?v=4,2605,[FIX] Update transaction success log message,2015-10-07T08:35:42Z,2015-10-07,https://github.com/ripple/ripple-client/pull/2605
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,12,Docker in docker,2015-10-07T00:05:44Z,2015-10-07,https://github.com/ripple/rippled-package-builder/pull/12
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,182,[FIX] Validate address for coldwallet/read only mode,2015-10-06T23:28:20Z,2015-10-06,https://github.com/ripple/ripple-client-desktop/pull/182
ripple,validator-registry-webapp,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,47,Staging,2015-10-06T23:12:31Z,2015-10-06,https://github.com/ripple/validator-registry-webapp/pull/47
ripple,rippled-peers-webapp,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,13,Staging,2015-10-06T21:23:35Z,2015-10-06,https://github.com/ripple/rippled-peers-webapp/pull/13
ripple,rippled-peers-webapp,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,12,"[TASK] Update logo, company name and copyright",2015-10-06T19:22:02Z,2015-10-06,https://github.com/ripple/rippled-peers-webapp/pull/12
ripple,validator-registry-webapp,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,46,[TASK] Update copyright to Ripple from Ripple Labs,2015-10-06T19:16:49Z,2015-10-06,https://github.com/ripple/validator-registry-webapp/pull/46
ripple,validator-registry-webapp,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,45,[TASK] Update logo,2015-10-06T19:06:15Z,2015-10-06,https://github.com/ripple/validator-registry-webapp/pull/45
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,181,[TASK] Remove notifications in offline mode (DC-164),2015-10-06T01:26:02Z,2015-10-06,https://github.com/ripple/ripple-client-desktop/pull/181
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,180,[TASK] Remove all links on right side of footer (DC-168),2015-10-06T01:25:35Z,2015-10-06,https://github.com/ripple/ripple-client-desktop/pull/180
ripple,ripple-client,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,2604,[TASK] Update RT logo,2015-10-05T23:33:08Z,2015-10-05,https://github.com/ripple/ripple-client/pull/2604
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,179,[FIX] Only submit txn once (DC-144),2015-10-05T22:31:43Z,2015-10-05,https://github.com/ripple/ripple-client-desktop/pull/179
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,178,[TASK] Set seq/fee in a single place (DC-113),2015-10-05T21:17:53Z,2015-10-05,https://github.com/ripple/ripple-client-desktop/pull/178
ripple,rippled-package-builder,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,10,[FEATURE] Add Dockerfile for rpm tester container,2015-10-05T20:49:13Z,2015-10-05,https://github.com/ripple/rippled-package-builder/pull/10
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,11,[FEATURE] Process new rpms from S3 via SQS messages,2015-10-05T20:49:07Z,2015-10-05,https://github.com/ripple/rippled-package-builder/pull/11
ripple,Downloads,ximinez,https://avatars.githubusercontent.com/u/6757714?v=4,5,Use prebuilt OpenSSL 1.0.2d binaries.,2015-10-05T19:36:03Z,2015-10-05,https://github.com/ripple/Downloads/pull/5
ripple,ripple-address-codec,sublimator,https://avatars.githubusercontent.com/u/525211?v=4,5,Add codecov,2015-10-05T17:20:24Z,2015-10-05,https://github.com/ripple/ripple-address-codec/pull/5
ripple,x-address-codec,sublimator,https://avatars.githubusercontent.com/u/525211?v=4,6,Add codecov,2015-10-05T17:20:00Z,2015-10-05,https://github.com/ripple/x-address-codec/pull/6
ripple,ripple-keypairs,sublimator,https://avatars.githubusercontent.com/u/525211?v=4,14,Add codecov,2015-10-05T17:19:26Z,2015-10-05,https://github.com/ripple/ripple-keypairs/pull/14
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,176,[FIX] Revert to EventEmitters to update paths (DC-157),2015-10-02T20:47:17Z,2015-10-02,https://github.com/ripple/ripple-client-desktop/pull/176
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,175,[TASK] Allow saving trust line with flags unchanged (DC-134),2015-10-02T18:30:21Z,2015-10-02,https://github.com/ripple/ripple-client-desktop/pull/175
ripple,ripple-address-codec,sublimator,https://avatars.githubusercontent.com/u/525211?v=4,4,Use create-hash / Bump version / Bump dependencies,2015-10-01T22:14:40Z,2015-10-01,https://github.com/ripple/ripple-address-codec/pull/4
ripple,rippled-package-builder,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,9,[TASK] Get rippled version from source code,2015-10-01T21:30:50Z,2015-10-01,https://github.com/ripple/rippled-package-builder/pull/9
ripple,ripple-client,vhpoet,https://avatars.githubusercontent.com/u/686185?v=4,2602,[FIX] Trust: Correct the dependency name,2015-10-01T21:27:35Z,2015-10-01,https://github.com/ripple/ripple-client/pull/2602
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,8,[FEATURE] Spawn docker when a release is made,2015-10-01T20:35:28Z,2015-10-01,https://github.com/ripple/rippled-package-builder/pull/8
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,174,[FIX] Fix simple trade (DC-105),2015-10-01T18:13:26Z,2015-10-01,https://github.com/ripple/ripple-client-desktop/pull/174
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,7,Task/parameterize commit hash,2015-10-01T18:01:30Z,2015-10-01,https://github.com/ripple/rippled-package-builder/pull/7
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,173,[FIX] Trade: Fat finger check,2015-10-01T00:57:54Z,2015-10-01,https://github.com/ripple/ripple-client-desktop/pull/173
ripple,rippled-historical-database,shekenahglory,https://avatars.githubusercontent.com/u/4000880?v=4,88,v0.0.2,2015-10-01T00:54:13Z,2015-10-01,https://github.com/ripple/rippled-historical-database/pull/88
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,172,[FIX] Trade: Cancel order,2015-10-01T00:30:44Z,2015-10-01,https://github.com/ripple/ripple-client-desktop/pull/172
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,171,[TASK] Use latest ripple-lib release,2015-10-01T00:14:21Z,2015-10-01,https://github.com/ripple/ripple-client-desktop/pull/171
ripple,rippled-package-builder,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,6,[FIX] Build working rippled RPM,2015-09-30T23:55:30Z,2015-09-30,https://github.com/ripple/rippled-package-builder/pull/6
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,170,[TASK] Allow invoice ID (DC-100),2015-09-30T23:05:00Z,2015-09-30,https://github.com/ripple/ripple-client-desktop/pull/170
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,169,[TASK] Remember previous inputs when adding multiple trustlines (DC-143),2015-09-30T22:08:06Z,2015-09-30,https://github.com/ripple/ripple-client-desktop/pull/169
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,168,[FIX] Cold wallet settings link,2015-09-30T21:18:36Z,2015-09-30,https://github.com/ripple/ripple-client-desktop/pull/168
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,167,[FIX] Show no-path error to user (DC-154),2015-09-30T20:53:53Z,2015-09-30,https://github.com/ripple/ripple-client-desktop/pull/167
ripple,ripple-blobvault,naoitoi,https://avatars.githubusercontent.com/u/11430873?v=4,113,Merging changes since 6/4/2015 to 9/30/2015.,2015-09-30T20:31:07Z,2015-09-30,https://github.com/ripple/ripple-blobvault/pull/113
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,166,[FIX] Display correct Ripple address (DC-152),2015-09-30T19:31:19Z,2015-09-30,https://github.com/ripple/ripple-client-desktop/pull/166
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,165,[FIX] Only compare comparable amounts (DC-145),2015-09-30T18:22:01Z,2015-09-30,https://github.com/ripple/ripple-client-desktop/pull/165
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,164,[FIX] Pathfind is done when no paths found,2015-09-30T17:12:03Z,2015-09-30,https://github.com/ripple/ripple-client-desktop/pull/164
ripple,ripple-client,amitnayakgithub,https://avatars.githubusercontent.com/u/14147752?v=4,2592,Release,2015-09-30T10:31:48Z,2015-09-30,https://github.com/ripple/ripple-client/pull/2592
ripple,ripple-client,annatonger,https://avatars.githubusercontent.com/u/5809210?v=4,2598,[FIX] update withdrawal instructions for btc2ripple,2015-09-30T10:15:44Z,2015-09-30,https://github.com/ripple/ripple-client/pull/2598
ripple,ripple-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,2599,[FIX] add GateHub logo (RT-3516),2015-09-30T10:15:26Z,2015-09-30,https://github.com/ripple/ripple-client/pull/2599
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,163,Fix DC-131,2015-09-30T00:12:54Z,2015-09-30,https://github.com/ripple/ripple-client-desktop/pull/163
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,5,Feature/fetch s3 objects,2015-09-30T00:04:47Z,2015-09-30,https://github.com/ripple/rippled-package-builder/pull/5
ripple,ripple-client-desktop,annatonger,https://avatars.githubusercontent.com/u/5809210?v=4,162,[FIX] Too much space at the top of the gateway settings page,2015-09-29T22:51:20Z,2015-09-29,https://github.com/ripple/ripple-client-desktop/pull/162
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,161,[FIX] Confirm button to place trade orders (DC-148),2015-09-29T22:12:02Z,2015-09-29,https://github.com/ripple/ripple-client-desktop/pull/161
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,4,[FEATURE] Upload to s3 from build_rpm.sh script in docker,2015-09-29T21:47:36Z,2015-09-29,https://github.com/ripple/rippled-package-builder/pull/4
ripple,sjcl-codec,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,1,Add license and bump version,2015-09-29T21:34:37Z,2015-09-29,https://github.com/ripple/sjcl-codec/pull/1
ripple,x-address-codec,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,5,Add license and bump version,2015-09-29T21:04:30Z,2015-09-29,https://github.com/ripple/x-address-codec/pull/5
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,160,[FIX] Offline: Can send IOUs greater than 1 digit (DC-146),2015-09-29T20:39:29Z,2015-09-29,https://github.com/ripple/ripple-client-desktop/pull/160
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,159,[FIX] Transaction submittor page should always be online,2015-09-29T07:33:51Z,2015-09-29,https://github.com/ripple/ripple-client-desktop/pull/159
ripple,ripple-client,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,2597,[TASK] Remove snapswap.us from US dollar deposit page (RT-3556),2015-09-29T04:46:45Z,2015-09-29,https://github.com/ripple/ripple-client/pull/2597
ripple,ripple-client-desktop,annatonger,https://avatars.githubusercontent.com/u/5809210?v=4,158,[FIX] small text fixes,2015-09-29T01:02:24Z,2015-09-29,https://github.com/ripple/ripple-client-desktop/pull/158
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,3,Docker run,2015-09-29T00:57:16Z,2015-09-29,https://github.com/ripple/rippled-package-builder/pull/3
ripple,rippled-package-builder,stevenzeiler,https://avatars.githubusercontent.com/u/508282?v=4,2,Docker run,2015-09-29T00:56:44Z,2015-09-29,https://github.com/ripple/rippled-package-builder/pull/2
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,157,[FIX] Order book call should use proper API (RLJS-506),2015-09-29T00:42:43Z,2015-09-29,https://github.com/ripple/ripple-client-desktop/pull/157
ripple,ripple-vault-client,darkdarkdragon,https://avatars.githubusercontent.com/u/2035357?v=4,29,[FIX] add custom sjcl jacobi function,2015-09-29T00:13:21Z,2015-09-29,https://github.com/ripple/ripple-vault-client/pull/29
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,156,[FIX] fix cold wallet trust line tx message (DC-131),2015-09-28T23:31:18Z,2015-09-28,https://github.com/ripple/ripple-client-desktop/pull/156
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,155,[FIX] Show sequence number for new wallets and fee in drops (DC-132),2015-09-28T23:24:08Z,2015-09-28,https://github.com/ripple/ripple-client-desktop/pull/155
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,154,[FIX] update paths when amount changes,2015-09-28T22:05:04Z,2015-09-28,https://github.com/ripple/ripple-client-desktop/pull/154
ripple,rippled-package-builder,wilsonianb,https://avatars.githubusercontent.com/u/5885521?v=4,1,[TASK] Add rpm building Dockerfile,2015-09-28T20:45:29Z,2015-09-28,https://github.com/ripple/rippled-package-builder/pull/1
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,153,[FIX] use createPathFind instead of pathFind (DC-104),2015-09-28T20:25:57Z,2015-09-28,https://github.com/ripple/ripple-client-desktop/pull/153
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,152,Add common pitfalls to README,2015-09-28T20:25:23Z,2015-09-28,https://github.com/ripple/ripple-client-desktop/pull/152
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,151,[FIX] Allow signed blob or tx JSON to be submitted,2015-09-28T19:04:53Z,2015-09-28,https://github.com/ripple/ripple-client-desktop/pull/151
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,150,[TASK] Don't pathfind on send in offline mode (DC-136),2015-09-28T18:30:50Z,2015-09-28,https://github.com/ripple/ripple-client-desktop/pull/150
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,149,[TASK] Offline: be able to send any currency (DC-136),2015-09-25T22:11:41Z,2015-09-25,https://github.com/ripple/ripple-client-desktop/pull/149
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,148,[TASK] Show sequence number and current network fee on cold wallet page (DC-132),2015-09-24T23:23:16Z,2015-09-24,https://github.com/ripple/ripple-client-desktop/pull/148
ripple,ripple-client,h0vhannes,https://avatars.githubusercontent.com/u/4338795?v=4,2591,Check and log transactions (RT-3499 - RT-3501),2015-09-24T22:46:19Z,2015-09-24,https://github.com/ripple/ripple-client/pull/2591
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,147,[TASK] Allow set/edit auth flag in offline mode (DC-128),2015-09-24T22:29:21Z,2015-09-24,https://github.com/ripple/ripple-client-desktop/pull/147
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,146,[FIX] Allow user to create trust line with zero as limit (DC-127),2015-09-24T20:29:57Z,2015-09-24,https://github.com/ripple/ripple-client-desktop/pull/146
ripple,ripple-lib-extensions,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,16,Add makerExchangeRate to parseOrderbookChanges results,2015-09-24T18:57:19Z,2015-09-24,https://github.com/ripple/ripple-lib-extensions/pull/16
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,145,[TASK] Back button on new account creation page (DC-126),2015-09-24T17:29:04Z,2015-09-24,https://github.com/ripple/ripple-client-desktop/pull/145
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,144,[FIX] Don't show plaintext secret (DC-122),2015-09-24T16:58:55Z,2015-09-24,https://github.com/ripple/ripple-client-desktop/pull/144
ripple,ripple-keypairs,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,11,Fix error in README,2015-09-24T02:02:15Z,2015-09-24,https://github.com/ripple/ripple-keypairs/pull/11
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,143,[FIX] Fix dependency injection (DC-119),2015-09-23T23:29:05Z,2015-09-23,https://github.com/ripple/ripple-client-desktop/pull/143
ripple,ripple-lib-extensions,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,15,Add value package (XRPValue and IOUValue),2015-09-23T22:06:33Z,2015-09-23,https://github.com/ripple/ripple-lib-extensions/pull/15
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,142,[FIX] 'Best practices' link opens in new browser (DC-120),2015-09-23T21:42:33Z,2015-09-23,https://github.com/ripple/ripple-client-desktop/pull/142
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,141,[FIX] Cannot add trust line in online mode (DC-124),2015-09-23T21:09:10Z,2015-09-23,https://github.com/ripple/ripple-client-desktop/pull/141
ripple,ripple-client-desktop,mrajvanshy,https://avatars.githubusercontent.com/u/5142196?v=4,140,[TASK] Automatically save offline transactions (DC-116),2015-09-23T21:05:10Z,2015-09-23,https://github.com/ripple/ripple-client-desktop/pull/140
ripple,ripple-client-desktop,MatthewPhinney,https://avatars.githubusercontent.com/u/4961057?v=4,139,[FIX] Cold Wallet page in offline mode (DC-118),2015-09-23T20:23:14Z,2015-09-23,https://github.com/ripple/ripple-client-desktop/pull/139
ripple,ripple-lib-extensions,clark800,https://avatars.githubusercontent.com/u/1238722?v=4,14,Add getAffectedAccounts,2015-09-22T22:17:57Z,2015-09-22,https://github.com/ripple/ripple-lib-extensions/pull/14
