org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url,additions,deletions,changed_lines
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2659,trivial: remove empty pixmap tag in overviewpage.ui,2021-11-03T22:58:49Z,2021-11-03,https://github.com/dogecoin/dogecoin/pull/2659,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2666,Give QApplication dummy arguments,2021-11-03T22:55:55Z,2021-11-03,https://github.com/dogecoin/dogecoin/pull/2666,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2662,Refresh checkpoints for 1.14.5,2021-11-03T22:08:09Z,2021-11-03,https://github.com/dogecoin/dogecoin/pull/2662,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2663,Refresh 1.14.5 release notes,2021-11-02T23:34:07Z,2021-11-02,https://github.com/dogecoin/dogecoin/pull/2663,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2661,doc: write out the fee recommendation,2021-11-02T21:34:59Z,2021-11-02,https://github.com/dogecoin/dogecoin/pull/2661,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2657,Refresh baseline language files,2021-11-02T21:14:52Z,2021-11-02,https://github.com/dogecoin/dogecoin/pull/2657,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2658,Update manpages for 1.14.5,2021-11-02T20:16:06Z,2021-11-02,https://github.com/dogecoin/dogecoin/pull/2658,,,
dogecoin,dogecoin,edtubbs,https://avatars.githubusercontent.com/u/84785904?v=4,2491,[feat] Added AVX2 SHA support,2021-11-01T22:47:05Z,2021-11-01,https://github.com/dogecoin/dogecoin/pull/2491,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2654,[rpc] configure auxpow rpc methods to use Namecoin-compatible API,2021-11-01T22:15:46Z,2021-11-01,https://github.com/dogecoin/dogecoin/pull/2654,,,
dogecoin,dogecoin,xanimo,https://avatars.githubusercontent.com/u/31856436?v=4,2653,rpc: improve error message in submitblock,2021-11-01T17:08:08Z,2021-11-01,https://github.com/dogecoin/dogecoin/pull/2653,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2492,1.14.5 release notes,2021-11-01T17:01:21Z,2021-11-01,https://github.com/dogecoin/dogecoin/pull/2492,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2286,Shut down if trying to connect a corrupted block,2021-10-31T23:55:38Z,2021-10-31,https://github.com/dogecoin/dogecoin/pull/2286,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2647,[rpc] Add createauxblock and submitauxblock back to RPC,2021-10-31T23:10:37Z,2021-10-31,https://github.com/dogecoin/dogecoin/pull/2647,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2645,[rpc] Add dustlimit info to getnetworkinfo,2021-10-30T18:38:12Z,2021-10-30,https://github.com/dogecoin/dogecoin/pull/2645,,,
dogecoin,dogecoin.com,quackduck,https://avatars.githubusercontent.com/u/38882631?v=4,301,Possibly fix Twitter not rendering card,2021-10-29T22:27:59Z,2021-10-29,https://github.com/dogecoin/dogecoin.com/pull/301,,,
dogecoin,dogecoin.com,quackduck,https://avatars.githubusercontent.com/u/38882631?v=4,300,Fix bug where it waits 5s before getting initial data,2021-10-29T21:57:43Z,2021-10-29,https://github.com/dogecoin/dogecoin.com/pull/300,,,
dogecoin,dogecoin.com,quackduck,https://avatars.githubusercontent.com/u/38882631?v=4,299,Auto-update donation stats and format them correctly,2021-10-29T21:31:11Z,2021-10-29,https://github.com/dogecoin/dogecoin.com/pull/299,,,
dogecoin,dogecoin.com,quackduck,https://avatars.githubusercontent.com/u/38882631?v=4,298,Team Seas: Fix typo in landing page and move donation stats below amount counter,2021-10-29T21:15:27Z,2021-10-29,https://github.com/dogecoin/dogecoin.com/pull/298,,,
dogecoin,dogecoin.com,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,297,Add detail on alternative donation flow via website,2021-10-29T21:06:59Z,2021-10-29,https://github.com/dogecoin/dogecoin.com/pull/297,,,
dogecoin,dogecoin.com,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,296,Merge donation details into upper section,2021-10-29T20:58:45Z,2021-10-29,https://github.com/dogecoin/dogecoin.com/pull/296,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2646,Remove GetBlockSubsidy,2021-10-29T11:09:11Z,2021-10-29,https://github.com/dogecoin/dogecoin/pull/2646,,,
dogecoin,dogecoin,crozone,https://avatars.githubusercontent.com/u/2499896?v=4,2551,Hardened systemd unit file,2021-10-23T18:56:54Z,2021-10-23,https://github.com/dogecoin/dogecoin/pull/2551,,,
dogecoin,dogecoin,xanimo,https://avatars.githubusercontent.com/u/31856436?v=4,2629,qa: fixes pruning test,2021-10-21T23:29:28Z,2021-10-21,https://github.com/dogecoin/dogecoin/pull/2629,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2628,univalue: update to latest version,2021-10-19T19:48:08Z,2021-10-19,https://github.com/dogecoin/dogecoin/pull/2628,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2633,doc: update depends/README.md to reflect Bionic building,2021-10-18T23:11:43Z,2021-10-18,https://github.com/dogecoin/dogecoin/pull/2633,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2632,cleanup: remove dead code related to fee and dust changes ,2021-10-18T23:10:39Z,2021-10-18,https://github.com/dogecoin/dogecoin/pull/2632,,,
dogecoin,dogecoin,chromatic,https://avatars.githubusercontent.com/u/50255?v=4,2627,Call va_end() on va_started() args,2021-10-17T19:29:09Z,2021-10-17,https://github.com/dogecoin/dogecoin/pull/2627,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2626,qt: display full version on overview screen,2021-10-17T14:02:51Z,2021-10-17,https://github.com/dogecoin/dogecoin/pull/2626,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2617,fix: always check nDustLimit to be >= nHardDustLimit,2021-10-13T19:34:55Z,2021-10-13,https://github.com/dogecoin/dogecoin/pull/2617,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2613,qa: enhance CI to catch more release-time errors,2021-10-13T19:29:21Z,2021-10-13,https://github.com/dogecoin/dogecoin/pull/2613,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2616,qa: Rework dustlimit test,2021-10-13T19:27:17Z,2021-10-13,https://github.com/dogecoin/dogecoin/pull/2616,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2612,fees: Require dust limit as dust penalty,2021-10-13T18:58:47Z,2021-10-13,https://github.com/dogecoin/dogecoin/pull/2612,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2608,fees: Make wallet minimum change parameters dynamic,2021-10-12T21:12:53Z,2021-10-12,https://github.com/dogecoin/dogecoin/pull/2608,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2606,Split the dust definition 3-way to enable lower limits,2021-10-11T23:12:54Z,2021-10-11,https://github.com/dogecoin/dogecoin/pull/2606,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2611,depends: make freetype independent from build system libs too,2021-10-11T22:16:45Z,2021-10-11,https://github.com/dogecoin/dogecoin/pull/2611,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2609,fees: raise the high tx fee rate,2021-10-11T08:19:44Z,2021-10-11,https://github.com/dogecoin/dogecoin/pull/2609,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2607,Update fundrawtransaction.py to match Bitcoin originals,2021-10-10T22:37:18Z,2021-10-10,https://github.com/dogecoin/dogecoin/pull/2607,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2605,qa: facilitate MIN_CHANGE to be higher than COIN in tests,2021-10-10T18:33:21Z,2021-10-10,https://github.com/dogecoin/dogecoin/pull/2605,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2501,Harmonize CI and Gitian to use the same toolchain,2021-10-03T20:56:26Z,2021-10-03,https://github.com/dogecoin/dogecoin/pull/2501,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2595,build: Add libxkbcommon 0.8.4,2021-09-29T18:41:34Z,2021-09-29,https://github.com/dogecoin/dogecoin/pull/2595,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2594,"wallet/fee: Update MIN_CHANGE, related tests and document why",2021-09-29T18:40:46Z,2021-09-29,https://github.com/dogecoin/dogecoin/pull/2594,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2589,Refresh translation files,2021-09-27T16:04:00Z,2021-09-27,https://github.com/dogecoin/dogecoin/pull/2589,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2590,fees: Tune incremental fee defaults ,2021-09-26T09:03:14Z,2021-09-26,https://github.com/dogecoin/dogecoin/pull/2590,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2586,Add updated 1.14.5 checkpoints,2021-09-26T03:33:17Z,2021-09-26,https://github.com/dogecoin/dogecoin/pull/2586,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2587,fees: clarify what the actual recommended fee is,2021-09-25T08:57:35Z,2021-09-25,https://github.com/dogecoin/dogecoin/pull/2587,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2500,Fix self-assigned nVersion in CAlert serialization,2021-09-25T07:38:53Z,2021-09-25,https://github.com/dogecoin/dogecoin/pull/2500,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2588,Refresh English locale files,2021-09-24T23:57:45Z,2021-09-24,https://github.com/dogecoin/dogecoin/pull/2588,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2522,Merge Bitcoin Core 0.21.2-rc2,2021-09-24T21:13:35Z,2021-09-24,https://github.com/dogecoin/dogecoin/pull/2522,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2581,depends: Update OpenSSL to 1.0.2u and fix issues it introduces  ,2021-09-24T21:09:25Z,2021-09-24,https://github.com/dogecoin/dogecoin/pull/2581,,,
dogecoin,dogecoin,0foxes,https://avatars.githubusercontent.com/u/31290848?v=4,2572,Finish Renaming Icons,2021-09-24T09:07:16Z,2021-09-24,https://github.com/dogecoin/dogecoin/pull/2572,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2567,Replace smart fee UI with predefined fees,2021-09-22T15:09:13Z,2021-09-22,https://github.com/dogecoin/dogecoin/pull/2567,,,
dogecoin,dogecoin.com,Pradumnasaraf,https://avatars.githubusercontent.com/u/51878265?v=4,293,"Chnage simple ""Dogecoin.com"" text inyo Hyperlink Text",2021-09-20T17:05:57Z,2021-09-20,https://github.com/dogecoin/dogecoin.com/pull/293,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2546,Refresh English translation file,2021-09-15T16:47:22Z,2021-09-15,https://github.com/dogecoin/dogecoin/pull/2546,,,
dogecoin,dogecoin,AbcSxyZ,https://avatars.githubusercontent.com/u/34010605?v=4,2570,Docs4Doge : refresh README.md introduction sentence,2021-09-15T07:10:03Z,2021-09-15,https://github.com/dogecoin/dogecoin/pull/2570,,,
dogecoin,dogecoin,chromatic,https://avatars.githubusercontent.com/u/50255?v=4,2525,Replace Bitcoin with Dogecoin in translations,2021-09-11T09:10:49Z,2021-09-11,https://github.com/dogecoin/dogecoin/pull/2525,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2556,1.21 auxpow test set base version,2021-09-10T01:41:17Z,2021-09-10,https://github.com/dogecoin/dogecoin/pull/2556,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2552,Introduce ReadBlockOrHeaderFromDisk,2021-09-09T19:29:51Z,2021-09-09,https://github.com/dogecoin/dogecoin/pull/2552,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2547,Introduce CPureBlockHeader type ahead of AuxPoW support,2021-09-07T22:02:04Z,2021-09-07,https://github.com/dogecoin/dogecoin/pull/2547,,,
dogecoin,dogecoin,ReverseControl,https://avatars.githubusercontent.com/u/6852543?v=4,2538,Deepsource Fix: Comprehension not required. Allow evaluation short-circuiting.,2021-09-06T22:59:40Z,2021-09-06,https://github.com/dogecoin/dogecoin/pull/2538,,,
dogecoin,dogecoin,chromatic,https://avatars.githubusercontent.com/u/50255?v=4,2503,Fix implicit switch fallthrough warnings,2021-09-04T18:07:35Z,2021-09-04,https://github.com/dogecoin/dogecoin/pull/2503,,,
dogecoin,dogecoin,elvisbegovic,https://avatars.githubusercontent.com/u/2789203?v=4,2515,french translations update (sync with Dogecoin instead Bitcoin network),2021-09-04T17:00:35Z,2021-09-04,https://github.com/dogecoin/dogecoin/pull/2515,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2502,update freebsd build docs,2021-09-03T15:47:17Z,2021-09-03,https://github.com/dogecoin/dogecoin/pull/2502,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2485,1.14.5 fees,2021-09-03T09:52:24Z,2021-09-03,https://github.com/dogecoin/dogecoin/pull/2485,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2497,1.14: Remove redundant explicitly defined copy constructors,2021-08-30T19:01:17Z,2021-08-30,https://github.com/dogecoin/dogecoin/pull/2497,,,
dogecoin,dogecoin,chromatic,https://avatars.githubusercontent.com/u/50255?v=4,2481,Fix FreeBSD scrypt compilation,2021-08-29T15:01:16Z,2021-08-29,https://github.com/dogecoin/dogecoin/pull/2481,,,
dogecoin,dogecoin,bjacquin,https://avatars.githubusercontent.com/u/5293357?v=4,2483,Update to Berkeley DB 5.3,2021-08-24T20:26:03Z,2021-08-24,https://github.com/dogecoin/dogecoin/pull/2483,,,
dogecoin,dogecoin,justdaksh,https://avatars.githubusercontent.com/u/82373462?v=4,2488,"Grammatical: Added "","" in #156",2021-08-24T18:55:40Z,2021-08-24,https://github.com/dogecoin/dogecoin/pull/2488,,,
dogecoin,dogecoin,micaelmalta,https://avatars.githubusercontent.com/u/1107058?v=4,2490,Change key derivation path to be correct for Dogecoin,2021-08-24T17:07:50Z,2021-08-24,https://github.com/dogecoin/dogecoin/pull/2490,,,
dogecoin,dogecoin,chromatic,https://avatars.githubusercontent.com/u/50255?v=4,2487,Fix compiler warnings,2021-08-23T22:49:27Z,2021-08-23,https://github.com/dogecoin/dogecoin/pull/2487,,,
dogecoin,dogecoin,0foxes,https://avatars.githubusercontent.com/u/31290848?v=4,2479,snap packaging for 1.14.5,2021-08-21T19:14:12Z,2021-08-21,https://github.com/dogecoin/dogecoin/pull/2479,,,
dogecoin,dogecoin.com,michilumin,https://avatars.githubusercontent.com/u/6802127?v=4,290,Update release download to 1.14.4,2021-08-21T02:58:31Z,2021-08-21,https://github.com/dogecoin/dogecoin.com/pull/290,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2478,open 1.14.5 for development,2021-08-21T00:13:20Z,2021-08-21,https://github.com/dogecoin/dogecoin/pull/2478,,,
dogecoin,gitian.sigs,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,20,gitian signatures for v1.14.4,2021-08-20T21:34:31Z,2021-08-20,https://github.com/dogecoin/gitian.sigs/pull/20,,,
dogecoin,gitian.sigs,langerhans,https://avatars.githubusercontent.com/u/5160000?v=4,21,langerhans 1.14.4 sigs,2021-08-20T21:33:52Z,2021-08-20,https://github.com/dogecoin/gitian.sigs/pull/21,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2469,Fixate v1.14.4 release,2021-08-20T09:09:56Z,2021-08-20,https://github.com/dogecoin/dogecoin/pull/2469,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2449,Draft release notes,2021-08-20T09:06:33Z,2021-08-20,https://github.com/dogecoin/dogecoin/pull/2449,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2468,Update manpages for release,2021-08-20T04:17:28Z,2021-08-20,https://github.com/dogecoin/dogecoin/pull/2468,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2467,fix COPYING,2021-08-20T04:03:51Z,2021-08-20,https://github.com/dogecoin/dogecoin/pull/2467,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2465,Update Unix build instructions,2021-08-20T04:02:23Z,2021-08-20,https://github.com/dogecoin/dogecoin/pull/2465,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2466,"Update README.md, introduce INSTALL.md and doc/FAQ.md",2021-08-20T04:00:56Z,2021-08-20,https://github.com/dogecoin/dogecoin/pull/2466,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2461,Sync issue template from master branch because we have to force-push v1.14.4,2021-08-19T00:19:37Z,2021-08-19,https://github.com/dogecoin/dogecoin/pull/2461,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2458,Test that peers building on invalid blocks get disconnected,2021-08-17T23:41:27Z,2021-08-17,https://github.com/dogecoin/dogecoin/pull/2458,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2441,1.14.4 fees disable rounding,2021-08-17T19:22:56Z,2021-08-17,https://github.com/dogecoin/dogecoin/pull/2441,,,
dogecoin,dogecoin,ReverseControl,https://avatars.githubusercontent.com/u/6852543?v=4,2457,1.14.4 suggested changes for 2297,2021-08-17T07:12:27Z,2021-08-17,https://github.com/dogecoin/dogecoin/pull/2457,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2446,Fix -paytxfee - episode 2,2021-08-16T21:00:44Z,2021-08-16,https://github.com/dogecoin/dogecoin/pull/2446,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2456,Added IntelliJ IDEA in .gitignore,2021-08-15T17:13:43Z,2021-08-15,https://github.com/dogecoin/dogecoin/pull/2456,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2453,contrib: fix generate-seeds.py to use Dogecoin p2p ports,2021-08-15T07:10:10Z,2021-08-15,https://github.com/dogecoin/dogecoin/pull/2453,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2454,Update fixed seeds for 1.14.4,2021-08-15T07:09:16Z,2021-08-15,https://github.com/dogecoin/dogecoin/pull/2454,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2452,Refresh blockchain checkpoints,2021-08-15T00:27:20Z,2021-08-15,https://github.com/dogecoin/dogecoin/pull/2452,,,
dogecoin,dogecoin,xanimo,https://avatars.githubusercontent.com/u/31856436?v=4,2450,qa: txn_dblspend - fix arithmetic,2021-08-14T19:19:15Z,2021-08-14,https://github.com/dogecoin/dogecoin/pull/2450,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2451,rpc: add feefilter to peers from getpeerinfo,2021-08-14T08:22:45Z,2021-08-14,https://github.com/dogecoin/dogecoin/pull/2451,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2448,qa: fix p2p-acceptblock,2021-08-14T07:55:33Z,2021-08-14,https://github.com/dogecoin/dogecoin/pull/2448,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2447,qt: translate all user-exposed strings,2021-08-14T07:39:14Z,2021-08-14,https://github.com/dogecoin/dogecoin/pull/2447,,,
dogecoin,dogecoin,michilumin,https://avatars.githubusercontent.com/u/6802127?v=4,2437,"Adding startup logic where -paytxfee if lower than default, mintxfee is overridden",2021-08-12T19:20:38Z,2021-08-12,https://github.com/dogecoin/dogecoin/pull/2437,,,
dogecoin,dogecoin,michilumin,https://avatars.githubusercontent.com/u/6802127?v=4,2440,fees: Reduce minimum relay fee to 0.001 DOGE,2021-08-12T19:19:31Z,2021-08-12,https://github.com/dogecoin/dogecoin/pull/2440,,,
dogecoin,libdohj,oscarguindzberg,https://avatars.githubusercontent.com/u/1145132?v=4,55,Add dogecoin regtest support,2021-08-10T21:27:22Z,2021-08-10,https://github.com/dogecoin/libdohj/pull/55,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2438,Use CAmount for amounts,2021-08-09T21:50:35Z,2021-08-09,https://github.com/dogecoin/dogecoin/pull/2438,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2439,Use CAmount for amounts ,2021-08-09T21:50:32Z,2021-08-09,https://github.com/dogecoin/dogecoin/pull/2439,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2417,Reduce getheaders spam by serializing getheader requests per peer,2021-08-09T18:54:34Z,2021-08-09,https://github.com/dogecoin/dogecoin/pull/2417,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2348,[fees] introduce configurable hard dust limit,2021-08-05T21:21:53Z,2021-08-05,https://github.com/dogecoin/dogecoin/pull/2348,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2415,Reduce BIP125 replace by fee increment value,2021-08-04T20:10:44Z,2021-08-04,https://github.com/dogecoin/dogecoin/pull/2415,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2434,bugfix: break ActivateBestChain() differently on shutdown,2021-08-04T08:28:08Z,2021-08-04,https://github.com/dogecoin/dogecoin/pull/2434,,,
dogecoin,dogecoin,zachlatta,https://avatars.githubusercontent.com/u/992248?v=4,2428,Add build and setup instructions for NixOS,2021-08-03T22:35:06Z,2021-08-03,https://github.com/dogecoin/dogecoin/pull/2428,,,
dogecoin,dogecoin,xanimo,https://avatars.githubusercontent.com/u/31856436?v=4,2433,1.14.4 mempool packages,2021-08-01T08:36:55Z,2021-08-01,https://github.com/dogecoin/dogecoin/pull/2433,,,
dogecoin,dogecoin,michilumin,https://avatars.githubusercontent.com/u/6802127?v=4,2368,1.14.4 fees,2021-07-31T18:58:53Z,2021-07-31,https://github.com/dogecoin/dogecoin/pull/2368,,,
dogecoin,dogecoin,xanimo,https://avatars.githubusercontent.com/u/31856436?v=4,2426,update qa/README.md to reflect working installation instructions,2021-07-29T00:00:57Z,2021-07-29,https://github.com/dogecoin/dogecoin/pull/2426,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2423,[qa] reduce CodeQL triggers to exclude non-compiled code,2021-07-26T22:48:44Z,2021-07-26,https://github.com/dogecoin/dogecoin/pull/2423,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2422,test: Fixup replace-by-fee values,2021-07-25T19:38:22Z,2021-07-25,https://github.com/dogecoin/dogecoin/pull/2422,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2249,1.14 fix magic numbers,2021-07-25T19:12:50Z,2021-07-25,https://github.com/dogecoin/dogecoin/pull/2249,,,
dogecoin,dogecoin,sabotagebeats,https://avatars.githubusercontent.com/u/27985126?v=4,2236,Utils and libraries: Update ZMQ to 4.3.4,2021-07-24T17:19:36Z,2021-07-24,https://github.com/dogecoin/dogecoin/pull/2236,,,
dogecoin,dogecoin,huedaya,https://avatars.githubusercontent.com/u/4969689?v=4,1941,Fixing indonesian (id_ID) translation,2021-07-24T15:32:59Z,2021-07-24,https://github.com/dogecoin/dogecoin/pull/1941,,,
dogecoin,dogecoin,nformant1,https://avatars.githubusercontent.com/u/54002590?v=4,2420,Fix RPC port documentation in RPC help,2021-07-23T21:17:01Z,2021-07-23,https://github.com/dogecoin/dogecoin/pull/2420,,,
dogecoin,dogecoin,xanimo,https://avatars.githubusercontent.com/u/31856436?v=4,2418,initialize fixed seeds,2021-07-23T20:54:13Z,2021-07-23,https://github.com/dogecoin/dogecoin/pull/2418,,,
dogecoin,dogecoin,alamshafil,https://avatars.githubusercontent.com/u/36016500?v=4,2308,[QT] Add tips section,2021-07-22T20:44:33Z,2021-07-22,https://github.com/dogecoin/dogecoin/pull/2308,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2413,"Correct #2342 - ""added requirements to dependencies build README""",2021-07-20T20:51:27Z,2021-07-20,https://github.com/dogecoin/dogecoin/pull/2413,,,
dogecoin,dogecoin,patricklodder,https://avatars.githubusercontent.com/u/1410115?v=4,2410,[ci] make dogecoin-qt builds explicit,2021-07-18T21:14:40Z,2021-07-18,https://github.com/dogecoin/dogecoin/pull/2410,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2312,Rewrite subsidy limit tests (1.14),2021-07-17T17:39:24Z,2021-07-17,https://github.com/dogecoin/dogecoin/pull/2312,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2325,depends: Update libevent to 2.1.11,2021-07-17T16:35:59Z,2021-07-17,https://github.com/dogecoin/dogecoin/pull/2325,,,
dogecoin,dogecoin,pjhwa,https://avatars.githubusercontent.com/u/2810001?v=4,2217,Fix errors of bitcoin_ko_KR.ts file for 1.14.4-dev,2021-07-15T20:08:25Z,2021-07-15,https://github.com/dogecoin/dogecoin/pull/2217,,,
dogecoin,dogecoin,lee5378,https://avatars.githubusercontent.com/u/49456773?v=4,2395,Docs - Improve block/reward table formatting in primary readme,2021-07-14T21:36:08Z,2021-07-14,https://github.com/dogecoin/dogecoin/pull/2395,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2401,Refine Snap verification message,2021-07-14T21:17:29Z,2021-07-14,https://github.com/dogecoin/dogecoin/pull/2401,,,
dogecoin,dogecoin,fmhc,https://avatars.githubusercontent.com/u/3387385?v=4,2342,added requirements to dependencies build README,2021-07-14T20:33:35Z,2021-07-14,https://github.com/dogecoin/dogecoin/pull/2342,,,
dogecoin,dogecoin,0foxes,https://avatars.githubusercontent.com/u/31290848?v=4,1904,Snap Support,2021-07-14T20:23:11Z,2021-07-14,https://github.com/dogecoin/dogecoin/pull/1904,,,
dogecoin,dogecoin,rnicoll,https://avatars.githubusercontent.com/u/3513077?v=4,2311,Rewrite subsidy limit tests (1.21),2021-07-11T23:03:05Z,2021-07-11,https://github.com/dogecoin/dogecoin/pull/2311,,,
