org,proyecto,usuario,avatar_url,pr_number,pr_title,merged_at,merged_date,url,additions,deletions,changed_lines
stellar,stellar-cli,2opremio,https://avatars.githubusercontent.com/u/2362916?v=4,659,Add dependency checker script,2023-05-30T11:13:05Z,2023-05-30,https://github.com/stellar/stellar-cli/pull/659,,,
stellar,anchor-platform,MazurakIhor,https://avatars.githubusercontent.com/u/131388095?v=4,908,custody-server: SDFSOF-25: Refactoring,2023-05-29T14:52:35Z,2023-05-29,https://github.com/stellar/anchor-platform/pull/908,,,
stellar,stellar-cli,2opremio,https://avatars.githubusercontent.com/u/2362916?v=4,666,soroban-rpc: Fix response debug printing,2023-05-28T21:42:14Z,2023-05-28,https://github.com/stellar/stellar-cli/pull/666,,,
stellar,go-stellar-sdk,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,4884,horizon/ingest/processors: SAC storage entry by different key name,2023-05-27T08:20:54Z,2023-05-27,https://github.com/stellar/go-stellar-sdk/pull/4884,,,
stellar,laboratory,aristidesstaffieri,https://avatars.githubusercontent.com/u/6886006?v=4,698,updates soroban sdk,2023-05-26T17:47:04Z,2023-05-26,https://github.com/stellar/laboratory/pull/698,,,
stellar,homebrew-tap,tsachiherman,https://avatars.githubusercontent.com/u/24438559?v=4,24,Restore test,2023-05-26T17:38:04Z,2023-05-26,https://github.com/stellar/homebrew-tap/pull/24,6,4,10
stellar,homebrew-tap,tsachiherman,https://avatars.githubusercontent.com/u/24438559?v=4,23,Bump core version for release 9,2023-05-26T16:47:20Z,2023-05-26,https://github.com/stellar/homebrew-tap/pull/23,10,8,18
stellar,stellar-cli,willemneal,https://avatars.githubusercontent.com/u/1483244?v=4,658,fix(CLI): contract id parsing,2023-05-26T14:25:27Z,2023-05-26,https://github.com/stellar/stellar-cli/pull/658,,,
stellar,laboratory,aristidesstaffieri,https://avatars.githubusercontent.com/u/6886006?v=4,697,downgrades soroban sdk,2023-05-26T12:56:38Z,2023-05-26,https://github.com/stellar/laboratory/pull/697,,,
stellar,quickstart,mbsdf,https://avatars.githubusercontent.com/u/119539688?v=4,458,Bump core testing image to v19.11.0rc2,2023-05-26T01:35:47Z,2023-05-26,https://github.com/stellar/quickstart/pull/458,,,
stellar,laboratory,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,696,upgrade soroban-client to latest,2023-05-26T00:44:00Z,2023-05-26,https://github.com/stellar/laboratory/pull/696,,,
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,96,"Prepare v0.7.2 for release, further increasing downstream JS compatibility.",2023-05-25T23:03:29Z,2023-05-25,https://github.com/stellar/js-soroban-client/pull/96,11,10,21
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,95,"Release v0.7.1, fixing browser bundling bugs.",2023-05-25T22:20:10Z,2023-05-25,https://github.com/stellar/js-soroban-client/pull/95,65,40,105
stellar,freighter,aristidesstaffieri,https://avatars.githubusercontent.com/u/6886006?v=4,811,[BUG] Reload abandoned onboarding during mnemonic confirmation,2023-05-25T20:48:12Z,2023-05-25,https://github.com/stellar/freighter/pull/811,,,
stellar,freighter,aristidesstaffieri,https://avatars.githubusercontent.com/u/6886006?v=4,808,"adds amount display formatter, uses on amount display",2023-05-25T20:47:59Z,2023-05-25,https://github.com/stellar/freighter/pull/808,,,
stellar,homebrew-tap,tsachiherman,https://avatars.githubusercontent.com/u/24438559?v=4,20,soroban-cli: update soroban cli 0.8.0,2023-05-25T20:20:14Z,2023-05-25,https://github.com/stellar/homebrew-tap/pull/20,2,2,4
stellar,rs-soroban-env,graydon,https://avatars.githubusercontent.com/u/14097?v=4,802,Implement PRNG subsystem (round 2),2023-05-25T19:13:28Z,2023-05-25,https://github.com/stellar/rs-soroban-env/pull/802,,,
stellar,quickstart,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,455,Re-add caching of soroban-rpc,2023-05-25T18:56:35Z,2023-05-25,https://github.com/stellar/quickstart/pull/455,,,
stellar,stellar-cli,paulbellamy,https://avatars.githubusercontent.com/u/250199?v=4,652,soroban-rpc: Fix bugs in config.toml and cli flag parsing,2023-05-25T18:03:50Z,2023-05-25,https://github.com/stellar/stellar-cli/pull/652,,,
stellar,quickstart,paulbellamy,https://avatars.githubusercontent.com/u/250199?v=4,457,Fix #456 where soroban-rpc logs waiting forever,2023-05-25T17:38:44Z,2023-05-25,https://github.com/stellar/quickstart/pull/457,,,
stellar,stellar-docs,ElliotFriend,https://avatars.githubusercontent.com/u/2024293?v=4,153,Fixing `*` parsing in Markdown on federation page,2023-05-25T16:48:29Z,2023-05-25,https://github.com/stellar/stellar-docs/pull/153,,,
stellar,anchor-platform,lijamie98,https://avatars.githubusercontent.com/u/7027284?v=4,905,[ANCHOR-292] Separate the platform API endpoints from the sep server,2023-05-25T16:23:43Z,2023-05-25,https://github.com/stellar/anchor-platform/pull/905,,,
stellar,anchor-platform,MazurakIhor,https://avatars.githubusercontent.com/u/131388095?v=4,891,SDFSOF-25 - Added transaction reconciliation job logic,2023-05-25T13:32:42Z,2023-05-25,https://github.com/stellar/anchor-platform/pull/891,,,
stellar,soroflare,Smephite,https://avatars.githubusercontent.com/u/2955065?v=4,1,Update Soroflare to 0.8.0,2023-05-25T10:45:19Z,2023-05-25,https://github.com/stellar/soroflare/pull/1,181,110,291
stellar,anchor-platform,rkharevych,https://avatars.githubusercontent.com/u/131388170?v=4,896,"SDFSOF-31: Integration, end to end tests",2023-05-25T08:35:31Z,2023-05-25,https://github.com/stellar/anchor-platform/pull/896,,,
stellar,stellar-demo-wallet,quietbits,https://avatars.githubusercontent.com/u/7346473?v=4,313,SEP-38 support for SEP-31 send,2023-05-24T20:08:23Z,2023-05-24,https://github.com/stellar/stellar-demo-wallet/pull/313,1020,23,1043
stellar,go-stellar-sdk,tsachiherman,https://avatars.githubusercontent.com/u/24438559?v=4,4882,horizon: add support for parsing LIMIT_TX_QUEUE_SOURCE_ACCOUNT config,2023-05-24T20:01:27Z,2023-05-24,https://github.com/stellar/go-stellar-sdk/pull/4882,,,
stellar,quickstart,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,454,removed LIMIT_TX_QUEUE_SOURCE_ACCOUNT from rpc captive core cfg,2023-05-24T19:52:29Z,2023-05-24,https://github.com/stellar/quickstart/pull/454,,,
stellar,packages,graydon,https://avatars.githubusercontent.com/u/14097?v=4,198,Correct context to reflect recent sed change from / to @ in useLocalPackageVersion.diff,2023-05-24T19:28:21Z,2023-05-24,https://github.com/stellar/packages/pull/198,1,1,2
stellar,soroban-examples,Julian-dev28,https://avatars.githubusercontent.com/u/73849597?v=4,252,update soroban-cli in gitpod,2023-05-24T19:08:02Z,2023-05-24,https://github.com/stellar/soroban-examples/pull/252,,,
stellar,stellar-core,graydon,https://avatars.githubusercontent.com/u/14097?v=4,3753,"Avoid BUILD_TESTS code in offline-close, fix other nits",2023-05-24T18:40:24Z,2023-05-24,https://github.com/stellar/stellar-core/pull/3753,,,
stellar,anchor-platform,philipliu,https://avatars.githubusercontent.com/u/12836897?v=4,904,[ANCHOR-303] Clear out README.md,2023-05-24T18:06:46Z,2023-05-24,https://github.com/stellar/anchor-platform/pull/904,,,
stellar,anchor-platform,lijamie98,https://avatars.githubusercontent.com/u/7027284?v=4,900,Merge release 2.0.0 to develop branch,2023-05-24T17:23:56Z,2023-05-24,https://github.com/stellar/anchor-platform/pull/900,,,
stellar,stellar-cli,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,654,updating e2e versions,2023-05-24T17:12:00Z,2023-05-24,https://github.com/stellar/stellar-cli/pull/654,,,
stellar,js-xdr,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,99,Bump socket.io-parser from 4.2.2 to 4.2.3,2023-05-24T16:49:28Z,2023-05-24,https://github.com/stellar/js-xdr/pull/99,3,3,6
stellar,js-stellar-base,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,611,Bump socket.io-parser from 4.2.2 to 4.2.3,2023-05-24T16:49:16Z,2023-05-24,https://github.com/stellar/js-stellar-base/pull/611,,,
stellar,js-stellar-sdk,dependabot[bot],https://avatars.githubusercontent.com/in/29110?v=4,835,Bump socket.io-parser from 4.2.2 to 4.2.3,2023-05-24T16:49:03Z,2023-05-24,https://github.com/stellar/js-stellar-sdk/pull/835,,,
stellar,stellar-core,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,3751,Make sed usage more compat with git refs,2023-05-24T16:45:14Z,2023-05-24,https://github.com/stellar/stellar-core/pull/3751,,,
stellar,anchor-platform,MazurakIhor,https://avatars.githubusercontent.com/u/131388095?v=4,902,SDFSOF-44 - Added additional reconciliation login for withdrawal flow.,2023-05-24T13:21:50Z,2023-05-24,https://github.com/stellar/anchor-platform/pull/902,,,
stellar,quickstart,paulbellamy,https://avatars.githubusercontent.com/u/250199?v=4,444,Update soroban-rpc to use a config file,2023-05-24T01:10:39Z,2023-05-24,https://github.com/stellar/quickstart/pull/444,,,
stellar,stellar-core,graydon,https://avatars.githubusercontent.com/u/14097?v=4,3750,Add offline-close command for establishing test network state in quickstart.,2023-05-24T00:30:13Z,2023-05-24,https://github.com/stellar/stellar-core/pull/3750,,,
stellar,supercluster,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,94,Update install docs,2023-05-23T22:32:56Z,2023-05-23,https://github.com/stellar/supercluster/pull/94,,,
stellar,stellar-cli,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,655,Do not publish soroban-hello test fixture,2023-05-23T22:25:42Z,2023-05-23,https://github.com/stellar/stellar-cli/pull/655,,,
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,835,update changelog,2023-05-23T22:18:04Z,2023-05-23,https://github.com/stellar/freighter/pull/835,,,
stellar,freighter,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,834,Bump versions to 5.0.0,2023-05-23T21:38:02Z,2023-05-23,https://github.com/stellar/freighter/pull/834,,,
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,93,Use the correct environment when generating docs,2023-05-23T21:22:08Z,2023-05-23,https://github.com/stellar/js-soroban-client/pull/93,1,1,2
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,92,Prepare v0.7.0 for release.,2023-05-23T21:06:17Z,2023-05-23,https://github.com/stellar/js-soroban-client/pull/92,180,160,340
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,90,Target modern feature sets universally for the published package.,2023-05-23T21:01:55Z,2023-05-23,https://github.com/stellar/js-soroban-client/pull/90,2,11,13
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,88,Keep jsdoc comments in published *.d.ts files.,2023-05-23T21:01:27Z,2023-05-23,https://github.com/stellar/js-soroban-client/pull/88,2,1,3
stellar,typescript-wallet-sdk,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,9,upgrade to Node v18,2023-05-23T20:54:22Z,2023-05-23,https://github.com/stellar/typescript-wallet-sdk/pull/9,,,
stellar,stellar-cli,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,651,Bump version to 0.8.0,2023-05-23T20:26:36Z,2023-05-23,https://github.com/stellar/stellar-cli/pull/651,,,
stellar,js-soroban-client,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,89,fixed parsing on simulation response for non-auth,2023-05-23T20:13:08Z,2023-05-23,https://github.com/stellar/js-soroban-client/pull/89,59,47,106
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,91,Update instructions on releasing new versions,2023-05-23T19:59:19Z,2023-05-23,https://github.com/stellar/js-soroban-client/pull/91,1,8,9
stellar,js-soroban-client,stellarsaur,https://avatars.githubusercontent.com/u/126507441?v=4,66,soroban-rpc: Replace getLedgerEntry with getLedgerEntries,2023-05-23T19:44:37Z,2023-05-23,https://github.com/stellar/js-soroban-client/pull/66,124,70,194
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,833,add extra step for version_name,2023-05-23T19:34:21Z,2023-05-23,https://github.com/stellar/freighter/pull/833,,,
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,800,Release/5.0.0 - Manifest v3 uprade retry,2023-05-23T19:17:47Z,2023-05-23,https://github.com/stellar/freighter/pull/800,,,
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,831,update both manifests on deploy,2023-05-23T19:07:06Z,2023-05-23,https://github.com/stellar/freighter/pull/831,,,
stellar,anchor-platform,paulormnas,https://avatars.githubusercontent.com/u/18144290?v=4,867,[ANCHOR-205] Validate PATCH transactions request body.,2023-05-23T17:22:16Z,2023-05-23,https://github.com/stellar/anchor-platform/pull/867,,,
stellar,stellar-xdr,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,89,Move ContractAuth signatureArgs into Authorizer,2023-05-23T17:07:30Z,2023-05-23,https://github.com/stellar/stellar-xdr/pull/89,,,
stellar,anchor-platform,lijamie98,https://avatars.githubusercontent.com/u/7027284?v=4,898,Merge release 2.0.0.0 to main,2023-05-23T17:05:29Z,2023-05-23,https://github.com/stellar/anchor-platform/pull/898,,,
stellar,stellar-cli,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,650,e2e for preview9,2023-05-23T16:39:04Z,2023-05-23,https://github.com/stellar/stellar-cli/pull/650,,,
stellar,stellar-xdr,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,88,Replace ContractAuth addressWithNonce option with explicit union,2023-05-23T16:35:07Z,2023-05-23,https://github.com/stellar/stellar-xdr/pull/88,,,
stellar,js-stellar-sdk,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,833,Repair documentation generator and broaden bundle compatibility,2023-05-23T16:34:42Z,2023-05-23,https://github.com/stellar/js-stellar-sdk/pull/833,29,11,40
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,87,Repair documentation generator and broaden bundle compatibility,2023-05-23T16:33:17Z,2023-05-23,https://github.com/stellar/js-soroban-client/pull/87,33,24,57
stellar,stellar-cli,tsachiherman,https://avatars.githubusercontent.com/u/24438559?v=4,649,build: update build dependencies,2023-05-23T10:27:11Z,2023-05-23,https://github.com/stellar/stellar-cli/pull/649,,,
stellar,quickstart,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,448,Make standalone mode always artificially accelerated,2023-05-23T00:03:11Z,2023-05-23,https://github.com/stellar/quickstart/pull/448,,,
stellar,stellar-core,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,3741,vnext CONFIG_SETTING test fixes,2023-05-22T22:20:33Z,2023-05-22,https://github.com/stellar/stellar-core/pull/3741,,,
stellar,soroban-examples,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,251,"Gitpod: Use a specific version of rust, fix cargo start commands, use sparse registry",2023-05-22T22:01:34Z,2023-05-22,https://github.com/stellar/soroban-examples/pull/251,,,
stellar,anchor-platform,lijamie98,https://avatars.githubusercontent.com/u/7027284?v=4,899,Update version to 2.0.0,2023-05-22T21:59:45Z,2023-05-22,https://github.com/stellar/anchor-platform/pull/899,,,
stellar,stellar-design-system,aristidesstaffieri,https://avatars.githubusercontent.com/u/6886006?v=4,149,picks out addlClassName from props before spreading onto dom nodes,2023-05-22T21:17:37Z,2023-05-22,https://github.com/stellar/stellar-design-system/pull/149,,,
stellar,go-stellar-sdk,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,4879,updated core preview9 git ref for tests,2023-05-22T21:15:46Z,2023-05-22,https://github.com/stellar/go-stellar-sdk/pull/4879,,,
stellar,stellar-core,marta-lokhova,https://avatars.githubusercontent.com/u/9428003?v=4,3744,Reject txs that are too big before placing them into outbound queues,2023-05-22T20:55:13Z,2023-05-22,https://github.com/stellar/stellar-core/pull/3744,,,
stellar,stellar-core,dmkozh,https://avatars.githubusercontent.com/u/77305791?v=4,3738,Implement refunds for the Soroban metadata fees.,2023-05-22T19:50:15Z,2023-05-22,https://github.com/stellar/stellar-core/pull/3738,,,
stellar,rs-soroban-env,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,811,Enforce AUTH_REVOCABLE on contract balances,2023-05-22T19:44:55Z,2023-05-22,https://github.com/stellar/rs-soroban-env/pull/811,,,
stellar,js-soroban-client,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,86,include ts.d files in output lib,2023-05-22T18:52:25Z,2023-05-22,https://github.com/stellar/js-soroban-client/pull/86,5,3,8
stellar,go-stellar-sdk,stellarsaur,https://avatars.githubusercontent.com/u/126507441?v=4,4828,clients/horizonclient: Update CHANGELOG.md,2023-05-22T18:43:00Z,2023-05-22,https://github.com/stellar/go-stellar-sdk/pull/4828,,,
stellar,js-stellar-sdk,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,829,Upgrade all dependencies to latest versions.,2023-05-22T18:37:06Z,2023-05-22,https://github.com/stellar/js-stellar-sdk/pull/829,,,
stellar,supercluster,marta-lokhova,https://avatars.githubusercontent.com/u/9428003?v=4,96,Add support for new flow control configs,2023-05-22T18:26:33Z,2023-05-22,https://github.com/stellar/supercluster/pull/96,,,
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,828,edit friendbot network data after all data has been migrated; fix boo…,2023-05-22T18:19:11Z,2023-05-22,https://github.com/stellar/freighter/pull/828,,,
stellar,js-stellar-sdk,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,830,Make builds actually evaluate Typescript type checks...,2023-05-22T18:15:10Z,2023-05-22,https://github.com/stellar/js-stellar-sdk/pull/830,,,
stellar,stellar-core,jayz22,https://avatars.githubusercontent.com/u/13401372?v=4,3743,Correct initial network configs for contract cost,2023-05-22T17:50:26Z,2023-05-22,https://github.com/stellar/stellar-core/pull/3743,,,
stellar,rs-soroban-env,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,816,Bump xdr,2023-05-22T17:10:35Z,2023-05-22,https://github.com/stellar/rs-soroban-env/pull/816,,,
stellar,stellar-cli,tsachiherman,https://avatars.githubusercontent.com/u/24438559?v=4,643,soroban-cli: update to support fees,2023-05-22T17:01:28Z,2023-05-22,https://github.com/stellar/stellar-cli/pull/643,,,
stellar,rs-stellar-xdr,sisuresh,https://avatars.githubusercontent.com/u/5050166?v=4,259,bump xdr,2023-05-22T16:20:39Z,2023-05-22,https://github.com/stellar/rs-stellar-xdr/pull/259,,,
stellar,soroban-example-dapp,paulbellamy,https://avatars.githubusercontent.com/u/250199?v=4,112,Remove yarn.lock which was accidentally committed,2023-05-22T16:06:57Z,2023-05-22,https://github.com/stellar/soroban-example-dapp/pull/112,2,2440,2442
stellar,soroban-example-dapp,esteblock,https://avatars.githubusercontent.com/u/2274485?v=4,111,"Clean code, remove ./wallet folder",2023-05-22T13:26:35Z,2023-05-22,https://github.com/stellar/soroban-example-dapp/pull/111,3890,1128,5018
stellar,anchor-platform,rkharevych,https://avatars.githubusercontent.com/u/131388170?v=4,879,custody-server: SDFSOF-22 / SDFSOF-23: Process inbound/outbound payments (Withdrawal/Deposit) via FB,2023-05-22T08:29:48Z,2023-05-22,https://github.com/stellar/anchor-platform/pull/879,,,
stellar,anchor-platform,MazurakIhor,https://avatars.githubusercontent.com/u/131388095?v=4,878,Fireblocks Integration: V2,2023-05-22T08:21:52Z,2023-05-22,https://github.com/stellar/anchor-platform/pull/878,,,
stellar,stellar-core,marta-lokhova,https://avatars.githubusercontent.com/u/9428003?v=4,3737,overlay: add byte limit to flow control,2023-05-20T04:15:34Z,2023-05-20,https://github.com/stellar/stellar-core/pull/3737,,,
stellar,stellar-cli,tsachiherman,https://avatars.githubusercontent.com/u/24438559?v=4,646,soroban-rpc: ensure building with proper commit hash version,2023-05-20T00:00:09Z,2023-05-20,https://github.com/stellar/stellar-cli/pull/646,,,
stellar,stellar-xdr,marta-lokhova,https://avatars.githubusercontent.com/u/9428003?v=4,94,update overlay xdr,2023-05-19T22:41:27Z,2023-05-19,https://github.com/stellar/stellar-xdr/pull/94,,,
stellar,stellar-design-system,aristidesstaffieri,https://avatars.githubusercontent.com/u/6886006?v=4,148,rename classNames prop to addlClassName,2023-05-19T20:42:18Z,2023-05-19,https://github.com/stellar/stellar-design-system/pull/148,,,
stellar,rs-soroban-sdk,graydon,https://avatars.githubusercontent.com/u/14097?v=4,940,Err reform,2023-05-19T20:25:17Z,2023-05-19,https://github.com/stellar/rs-soroban-sdk/pull/940,,,
stellar,go-stellar-sdk,urvisavla,https://avatars.githubusercontent.com/u/30014929?v=4,4860,services/horizon: Suppress Core timeout error when ingestion state ma…,2023-05-19T20:22:26Z,2023-05-19,https://github.com/stellar/go-stellar-sdk/pull/4860,,,
stellar,freighter,piyalbasu,https://avatars.githubusercontent.com/u/6789586?v=4,827,normalize any faulty localstorage data and better naming for storage,2023-05-19T20:05:26Z,2023-05-19,https://github.com/stellar/freighter/pull/827,,,
stellar,quickstart,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,449,Retain .git directory when building soroban-rpc,2023-05-19T19:53:19Z,2023-05-19,https://github.com/stellar/quickstart/pull/449,,,
stellar,quickstart,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,450,Fix builds of soroban-rpc,2023-05-19T19:17:17Z,2023-05-19,https://github.com/stellar/quickstart/pull/450,,,
stellar,js-soroban-client,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,82,update release for 0.6.1,2023-05-19T19:06:48Z,2023-05-19,https://github.com/stellar/js-soroban-client/pull/82,8,3,11
stellar,stellar-cli,tsachiherman,https://avatars.githubusercontent.com/u/24438559?v=4,645,soroban-rpc: print xdr version in dev compilation,2023-05-19T18:01:25Z,2023-05-19,https://github.com/stellar/stellar-cli/pull/645,,,
stellar,go-stellar-sdk,paulbellamy,https://avatars.githubusercontent.com/u/250199?v=4,4876,Add a simple test for asset case sorting in ascii,2023-05-19T16:18:45Z,2023-05-19,https://github.com/stellar/go-stellar-sdk/pull/4876,,,
stellar,soroban-examples,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,249,Bump sdk to v0.8.4,2023-05-19T01:26:50Z,2023-05-19,https://github.com/stellar/soroban-examples/pull/249,,,
stellar,rs-soroban-sdk,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,956,Bump version to 0.8.4,2023-05-18T23:45:16Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/956,,,
stellar,rs-soroban-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,955,Hide warnings about snake case in generated client,2023-05-18T23:39:09Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/955,,,
stellar,rs-soroban-env,graydon,https://avatars.githubusercontent.com/u/14097?v=4,813,Some further cleanups to diagnostic events,2023-05-18T23:35:00Z,2023-05-18,https://github.com/stellar/rs-soroban-env/pull/813,,,
stellar,rs-soroban-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,954,Rename Client::contract to Client::address,2023-05-18T23:02:23Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/954,,,
stellar,js-soroban-client,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,80,removed reference to gulp in js docs build,2023-05-18T22:38:38Z,2023-05-18,https://github.com/stellar/js-soroban-client/pull/80,2,4,6
stellar,rs-soroban-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,953,Move auth testutils into sdk,2023-05-18T22:08:23Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/953,,,
stellar,anchor-platform,ifropc,https://avatars.githubusercontent.com/u/62526399?v=4,895,Fix tx_bad_seq error caused at Sep24End2EndTest.kt::`withdraw end-to-end flow()`,2023-05-18T22:04:53Z,2023-05-18,https://github.com/stellar/anchor-platform/pull/895,,,
stellar,anchor-platform,lijamie98,https://avatars.githubusercontent.com/u/7027284?v=4,888,Fix the pre-commit register Gradle task that fails on Windows,2023-05-18T20:33:42Z,2023-05-18,https://github.com/stellar/anchor-platform/pull/888,,,
stellar,stellar-docs,ifropc,https://avatars.githubusercontent.com/u/62526399?v=4,151,Fix assets,2023-05-18T19:25:16Z,2023-05-18,https://github.com/stellar/stellar-docs/pull/151,,,
stellar,anchor-platform,ifropc,https://avatars.githubusercontent.com/u/62526399?v=4,889,Add database migration tests,2023-05-18T19:01:27Z,2023-05-18,https://github.com/stellar/anchor-platform/pull/889,,,
stellar,stellar-design-system,aristidesstaffieri,https://avatars.githubusercontent.com/u/6886006?v=4,147,Optional title for ProjectLogo and Layout.Header,2023-05-18T18:31:07Z,2023-05-18,https://github.com/stellar/stellar-design-system/pull/147,,,
stellar,rs-soroban-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,951,Move AuthorizationContext into SDK and add address method,2023-05-18T18:03:47Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/951,,,
stellar,js-soroban-client,sreuland,https://avatars.githubusercontent.com/u/10703845?v=4,77,Use the new Soroban RPC simulation method when preparing transactions,2023-05-18T18:01:26Z,2023-05-18,https://github.com/stellar/js-soroban-client/pull/77,438,208,646
stellar,anchor-platform,paulormnas,https://avatars.githubusercontent.com/u/18144290?v=4,893,[ANCHOR-291] Fix: update Github workflow to remove deprecated commands,2023-05-18T17:56:31Z,2023-05-18,https://github.com/stellar/anchor-platform/pull/893,,,
stellar,anchor-platform,lijamie98,https://avatars.githubusercontent.com/u/7027284?v=4,890,"[ANCHOR-290] Default STELLAR_ANCHOR_CONFIG to ""file:"" prefix if not specified.",2023-05-18T17:28:13Z,2023-05-18,https://github.com/stellar/anchor-platform/pull/890,,,
stellar,anchor-platform,lijamie98,https://avatars.githubusercontent.com/u/7027284?v=4,887,[ANCHOR-267] Add asset field to the JWT of SEP-24 interactive URL,2023-05-18T16:57:49Z,2023-05-18,https://github.com/stellar/anchor-platform/pull/887,,,
stellar,rs-soroban-sdk,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,950,Bump version to 0.8.3,2023-05-18T16:35:57Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/950,,,
stellar,rs-soroban-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,949,Return Address when deploy not BytesN<32>,2023-05-18T16:22:25Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/949,,,
stellar,js-soroban-client,Shaptic,https://avatars.githubusercontent.com/u/822243?v=4,69,SDK Modernization,2023-05-18T16:21:15Z,2023-05-18,https://github.com/stellar/js-soroban-client/pull/69,3986,6053,10039
stellar,rs-soroban-sdk,github-actions[bot],https://avatars.githubusercontent.com/in/15368?v=4,948,Bump version to 0.8.2,2023-05-18T06:44:44Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/948,,,
stellar,stellar-core,marta-lokhova,https://avatars.githubusercontent.com/u/9428003?v=4,3709,Calculate close time drift based on max slots to remember,2023-05-18T04:40:12Z,2023-05-18,https://github.com/stellar/stellar-core/pull/3709,,,
stellar,rs-soroban-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,947,Replace BytesN<32> for contract IDs with Address,2023-05-18T04:03:04Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/947,,,
stellar,stellar-core,MonsieurNicolas,https://avatars.githubusercontent.com/u/4213763?v=4,3739,Update Github actions to latest,2023-05-18T03:20:14Z,2023-05-18,https://github.com/stellar/stellar-core/pull/3739,,,
stellar,rs-soroban-sdk,leighmcculloch,https://avatars.githubusercontent.com/u/351529?v=4,946,Remove Address::account_id facility,2023-05-18T00:32:14Z,2023-05-18,https://github.com/stellar/rs-soroban-sdk/pull/946,,,
